Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Zevenbergen L.W., Thorne C.R.","Quantitative analysis of land surface topography",1987,"Earth Surface Processes and Landforms",976,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023163773&doi=10.1002%2fesp.3290120107&partnerID=40&md5=846a9799a4785eb90510ef88b0bdd5d6","Land surface topography significantly affects the processes of runoff and erosion. A system which determines slope, aspect, and curvature in both the down‐slope and across‐slope directions is developed for an altitude matrix. Also, the upslope drainage area and maximum drainage distance are determined for every point within the altitude matrix. A FORTRAN 66 program performs the analysis. Copyright © 1987 John Wiley & Sons, Ltd",Article,"Final",Scopus,2-s2.0-0023163773
"ISO, ISO 19650-1:2018","Organization and digitization of information about buildings and civil engineering works, including building information modelling (BIM) — information management using building information modelling — part 2: delivery phase of the assets",2018,"Organization and Digitization of Information about Buildings and Civil Engineering Works, including Building Information Modelling (BIM) - Information Management Using Building Information Modelling - Part 1: Concepts and Principles",107,,[No abstract available],,"Final",Scopus,2-s2.0-85068411186
[No author name available],[No title available],2018,"Industry Foundation Classes (IFC) for Data Sharing in the Construction and Facility Management Industries",66,,[No abstract available],,"Final",Scopus,2-s2.0-85065668871
[No author name available],"Industry Foundation Classes, Release 2x, Platform Specification (IFC2x Platform)",2005,"Industry Foundation Classes, Release 2x, Platform Specification (IFC2x Platform)",29,,[No abstract available],,"Final",Scopus,2-s2.0-33846236288
"Lockley S., Benghi C., Černý M.","Xbim.Essentials: a library for interoperable building information applications",2017,"The Journal of Open Source Software",14,,[No abstract available],,"Final",Scopus,2-s2.0-85049528246
"Clemen C., Görne H.","Level of Georeferencing (LoGeoRef) using IFC for BIM",2019,"J. Geod",13,,[No abstract available],,"Final",Scopus,2-s2.0-85089744418
"Borrmann A., Amann J., Chipman T., Hyvärinen J., Liebich T., Muhič S., Mol L., Plume J., Scarponcini P.","IFC Infra Overall Architecture Project Documentation and Guidelines, BuildingSMART",2021,"IFC Infra Overall Architecture Project Documentation and Guidelines",9,,[No abstract available],,"Final",Scopus,2-s2.0-85088434803
[No author name available],[No title available],0000,"Information container for linked document delivery - Exchange specification: Part 1: Container",2,,[No abstract available],,"Final",Scopus,2-s2.0-85119999816
"Ledoux H., Ohori K. A., Peters R.",[No title available],2021,"Computational modelling of terrains: Terrainbook",1,,[No abstract available],,"Final",Scopus,2-s2.0-85119985308
"Clemen C., Kaiser T., Schröder M., Romanschek E.","Site Plan for BIM? - A Free and Open Source Plug- In for As-Is Vicinity Models to be Used in Small and Medium-Sized BIM-Projects",2021,"Proceeding of FIG Working Week 2021",1,,[No abstract available],,"Final",Scopus,2-s2.0-85119971546
[No author name available],[No title available],2021,"DD-BIM Development Team",1,,[No abstract available],,"Final",Scopus,2-s2.0-85119971209
"Jaud Š., Donaubauer A., Heunecke O., Borrmann A.",[No title available],2020,"Georeferencing in the context of building information modelling",1,,[No abstract available],,"Final",Scopus,2-s2.0-85120002680
[No author name available],[No title available],2020,"buildingSMART Australasia",1,,[No abstract available],,"Final",Scopus,2-s2.0-85119996190
[No author name available],[No title available],2020,"openBIM Definition",1,,[No abstract available],,"Final",Scopus,2-s2.0-85119973570
[No author name available],[No title available],2019,"Common Data Environments (CDE)",1,,[No abstract available],,"Final",Scopus,2-s2.0-85120003228
"Romanschek E., Kaiser T., Clemen C.",[No title available],2019,"Practical issues and solutions in bim gis interoperability",1,,[No abstract available],,"Final",Scopus,2-s2.0-85119975372
"Yan J., Zlatanova S., Aleksandrov M., Diakite A. A., Pettit C.",[No title available],2019,"Integration of 3d objects and terrain for 3d modelling supporting the digital twin",1,,[No abstract available],,"Final",Scopus,2-s2.0-85119965653
[No author name available],[No title available],2014,"Photogrammetrische Produkte - Teil-6: Anforderungen an digitale Höhenmodelle",1,,[No abstract available],,"Final",Scopus,2-s2.0-85119985948
"Zlatanova S., Gruber M., Kofler M.",[No title available],1996,"Merging DTM and CAD data for 3D Modeling purposes for Urban Areas",1,,[No abstract available],,"Final",Scopus,2-s2.0-85119987607
[No author name available],[No title available],0000,"for BIM projects - Function sets and open data exchange between platforms of different vendors: Part 1: Components and function sets of a CDE; with digital attachment",1,,[No abstract available],,"Final",Scopus,2-s2.0-85119983248
