Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Besl P.J., McKay N.D.","A Method for Registration of 3-D Shapes",1992,"IEEE Transactions on Pattern Analysis and Machine Intelligence",12199,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026821209&doi=10.1109%2f34.121791&partnerID=40&md5=ee06231fbe1dba306ad906353ec3701d","This paper describes a general-purpose, representation-independent method for the accurate and computationally efficient registration of 3-D shapes including free-form curves and surfaces. The method handles the full six degrees of freedom and is based on the iterative closest point (ICP) algorithm, which requires only a procedure to find the closest point on a geometric entity to a given point. The ICP algorithm always converges monotonically to the nearest local minimum of a mean-square distance metric, and experience shows that the rate of convergence is rapid during the first few iterations. Therefore, given an adequate set of initial rotations and translations for a particular class of objects with a certain level of “shape complexity,” one can globally minimize the mean-square distance metric over all six degrees of freedom by testing each initial registration. For example, a given “model” shape and a sensed “data” shape that represents a major portion of the model shape can be registered in minutes by testing one initial translation and a relatively small set of rotations to allow for the given level of model complexity. One important application of this method is to register sensed data from unfixtured rigid objects with an ideal geometric model prior to shape inspection. The described method is also useful for deciding fundamental issues such as the congruence (shape equivalence) of different geometric representations as well as for estimating the motion between point sets where the correspondences are not known. Experimental results show the capabilities of the registration algorithm on point sets, curves, and surfaces. © 1992 IEEE",Article,"Final",Scopus,2-s2.0-0026821209
"Grieves M., Vickers J.","Digital twin: Mitigating unpredictable, undesirable emergent behavior in complex systems",2016,"Transdisciplinary Perspectives on Complex Systems: New Findings and Approaches",549,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006339863&doi=10.1007%2f978-3-319-38756-7_4&partnerID=40&md5=f71116f0b25733bc9554a6f358ddfc0a","Systems do not simply pop into existence. They progress through lifecycle phases of creation, production, operations, and disposal. The issues leading to undesirable and unpredicted emergent behavior are set in place during the phases of creation and production and realized during the operational phase, with many of those problematic issues due to human interaction. We propose that the idea of the Digital Twin, which links the physical system with its virtual equivalent can mitigate these problematic issues. We describe the Digital Twin concept and its development, show how it applies across the product lifecycle in defining and understanding system behavior, and define tests to evaluate how we are progressing. We discuss how the Digital Twin relates to Systems Engineering and how it can address the human interactions that lead to “normal accidents.” We address both Digital Twin obstacles and opportunities, such as system replication and front running. We finish with NASA's current work with the Digital Twin. © Springer International Publishing Switzerland 2017.",Book Chapter,"Final",Scopus,2-s2.0-85006339863
"Tao F., Zhang M., Cheng J., Qi Q.","Digital twin workshop: a new paradigm for future workshop",2017,"Jisuanji Jicheng Zhizao Xitong/Computer Integrated Manufacturing Systems, CIMS",219,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016456422&doi=10.13196%2fj.cims.2017.01.001&partnerID=40&md5=626fc0ee729595544c622143006bcb4f","With the integration and extensive applications for new generation of information technologies (such as cloud computing, internet of things, big data, mobile internet, artificial intelligence) in manufacturing industry, a number of countries had put forward their national advanced manufacturing development strategies, such as Industry 4.0 in Germany, Industrial Internet and manufacturing system based on Cyber-Physical Systems (CPS) in USA, as well as Made in China 2025 and Internet Plus Manufacturing in China. Although each of these strategies was proposed under different circumstances, one of the common purposes of these strategies was to achieve the interconnection, interoperability between physical world and the information world of manufacturing and the intelligent operation of manufacturing. As one of bottlenecks to achieve this purpose, the communication and interaction between the physical world and the information world of manufacturing must be solved. To solve the problem, a novel concept of Digital Twin Workshop (DTW) based on digital twin was proposed. Complementary to the concept, the characteristics, architecture, system composition, operating mechanism and enabling key technologies were also elaborated and discussed respectively. On this basis, the theory and implementation of the communication and interaction between physical and information world of workshop based on workshop digital twin data were discussed. © 2017, Editorial Department of CIMS. All right reserved.",Article,"Final",Scopus,2-s2.0-85016456422
"Tao F., Liu W., Liu J., Liu X., Liu Q., Qu T., Hu T., Zhang Z., Xiang F., Xu W., Wang J., Zhang Y., Liu Z., Li H., Cheng J., Qi Q., Zhang M., Zhang H., Sui F., He L., Yi W., Cheng H.","Digital twin and its potential application exploration",2018,"Jisuanji Jicheng Zhizao Xitong/Computer Integrated Manufacturing Systems, CIMS",173,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046337978&doi=10.13196%2fj.cims.2018.01.001&partnerID=40&md5=00e1d7b27b16a036104917007f1016f8","Digital twin, as a technology of integrating multi-physics, multi-scale and multidisciplinary attributes, characterized by real-time synchronization, faithful mapping and high fidelity, could realize interaction and integration between physical space and virtual world. At present, digital twin had received great attention from academics and enterprises worldwide. With the advent of Digital Twin Shop-floor (DTS), digital twins were gained more and more attention on the potential of digital twin in smart manufacturing. The present situation of digital twin in enterprise application and theoretical research was discussed. Based on five-dimensional structure models of digital twin, six application principles were presented. On this basis, fourteen typical application of digital twin and their concepts and key scientific problems or technologies were explored. Which could provide theoretical and methodological reference for engineering practice of digital twin in the future. © 2018, Editorial Department of CIMS. All right reserved.",Article,"Final",Scopus,2-s2.0-85046337978
"Tao F., Zhang M., Nee A.Y.C.","Digital twin driven smart manufacturing",2019,"Digital Twin Driven Smart Manufacturing",143,,[No abstract available],,"Final",Scopus,2-s2.0-85064427099
"Tao F., Liu W., Zhang M., Hu T., Qi Q., Zhang H., Sui F., Wang T., Xu H., Huang Z., Ma X., Zhang L., Cheng J., Yao N., Yi W., Zhu K., Zhang X., Meng F., Jin X., Liu Z., He L., Cheng H., Zhou E., Li Y., Lyu Q., Luo Y.","Five-dimension digital twin model and its ten applications [数字孪生五维模型及十大领域应用]",2019,"Jisuanji Jicheng Zhizao Xitong/Computer Integrated Manufacturing Systems, CIMS",127,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064443425&doi=10.13196%2fj.cims.2019.01.001&partnerID=40&md5=597594d5d7007f34da4bca7e26bea2db","As an enabling technology for implementing smart manufacturing, industrial 4.0, industrial internet and smart city, digital twin has received great attention from both academics and industry, especially its industrial applications. Model is the foundation and core of digital twin theories and technologies, but the traditional three-dimension digital twin model can no longer meet the new application requirements and technology development trends. To promote the application of digital twin in more fields, a five-dimension digital twin model was put forward in authors' previous research to digital twin shop-floor. In view of the new demands on digital twin and based on the previous research, a more systematic five-dimension digital twin model was presented. Furthermore, its applications in ten fields were discussed, including satellite/space communication network, ships, vehicles, power plant, aircraft, complex equipment, stereoscopic warehouse, medical, shop-floor and smart city, which could provide theoretical and methodological references for the application of digital twin in the future. © 2019, Editorial Department of CIMS. All right reserved.",Article,"Final",Scopus,2-s2.0-85064443425
"Zhu Z., Liu C., Xu X.","Visualisation of the digital twin data in manufacturing by using augmented reality",2019,"Procedia CIRP",51,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068461617&doi=10.1016%2fj.procir.2019.03.223&partnerID=40&md5=ae564c260cbdca12b7fd621206398a6d","With the wave of Industry 4.0, Digital Twin is attracting more and more attention world-wide. The term might have been coined some time ago, today the concept is increasingly being used in the field of smart manufacturing. Digital Twin provides advantages in different fields of manufacturing, such as production and design, remote diagnostics and service. Digital Twin relies on the continuously accumulated data and real-time presentation of the collected data to simultaneously update and modify with its physical counterpart. However, presenting a huge amount of collected data and information in a Digital Twin in an intuitive manner remains a challenge. Currently, augmented reality (AR) has been widely implemented in the manufacturing environment, such as product design, data management, assembly instructions, and equipment maintenance. By integrating graphics, audios and real-world objects, AR allows the users to visualise and interact with Digital Twin data at a new level. It gives the opportunity to provide intuitive and continual visualisation of the Digital Twin data. In this paper, an AR application that uses Microsoft HoloLens to visualise the Digital Twin data of a CNC milling machine in a real manufacturing environment is presented. The developed application allows the operator to monitor and control the machine tool at the same time, but also enables to interact and manage the Digital Twin data simultaneously, which provides an intuitive and consistent human machine interface to improve the efficiency during the machining process. The proposed application paves the way for further development of intelligent control process through AR devices in the future. © 2019 The Authors. Published by Elsevier Ltd.",Conference Paper,"Final",Scopus,2-s2.0-85068461617
"Zhu J., Ong S.K., Nee A.Y.C.","A context-aware augmented reality assisted maintenance system",2015,"International Journal of Computer Integrated Manufacturing",44,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909638833&doi=10.1080%2f0951192X.2013.874589&partnerID=40&md5=46dc597f9b856412dd874385a1a45a14","Augmented reality (AR) provides a seamless interface between the virtual and real worlds, and it has been applied to various domains, e.g., product design, manufacturing, maintenance and repair, etc. In these AR systems, 3D graphics or other contents can be registered in the real environment to provide information to the users. Context-awareness can improve the usability of such AR systems through adapting the information rendered to the contexts so that the provided information can be more useful to the users. However, many AR product maintenance systems lack an authoring system that requires little programming skills to create context-aware AR contents. In this paper, an authoring system, authoring for context-aware AR (ACAAR), which provides concepts and techniques to author AR contents for context-aware AR applications, is proposed. Using ACAAR, the users can add and arrange various contents spatially, e.g., texts, images and computer-aided design (CAD) models, and specify the logical relationships between the AR contents and the maintenance contexts. In addition, a user study has been conducted to demonstrate the usability of the proposed system. © 2014 Taylor & Francis.",Article,"Final",Scopus,2-s2.0-84909638833
"Ke S., Xiang F., Zhang Z., Zuo Y.","A enhanced interaction framework based on VR, AR and MR in digital twin",2019,"Procedia CIRP",15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070548938&doi=10.1016%2fj.procir.2019.04.103&partnerID=40&md5=f514fce64296ea8121a1c943d6c4b67a","With the rapid development of 3R (VR, AR, MR) technology, there are higher continuously requirements for enhanced interaction characteristics of immersive, interactivity and multi-perception. As a new emerging information technology, 3R provide a potential solution to promote interaction and fusion for digital twin technology between physical space and virtual space, then provide various manufacturing service. This paper compare the interaction characteristics between VR, AR, and MR, then design a enhanced interaction framework based on VR, AR and MR in digital twin. © 2019 The Authors. Published by Elsevier B.V.",Conference Paper,"Final",Scopus,2-s2.0-85070548938
"ZHANG Xuhui, WANG Miaoyun, ZHANG Yumeng","Virtual simulation and remote control technology with data-driven for industrial equipment",2018,"Heavy Machinery",5,,[No abstract available],,"Final",Scopus,2-s2.0-85098917363
