Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Gubbi J., Buyya R., Marusic S., Palaniswami M.","Internet of Things (IoT): A vision, architectural elements, and future directions",2013,"Future Generation Computer Systems",6945,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876943063&doi=10.1016%2fj.future.2013.01.010&partnerID=40&md5=b9f84477e4bfc7ed42bf27de7ee14537","Ubiquitous sensing enabled by Wireless Sensor Network (WSN) technologies cuts across many areas of modern day living. This offers the ability to measure, infer and understand environmental indicators, from delicate ecologies and natural resources to urban environments. The proliferation of these devices in a communicating-actuating network creates the Internet of Things (IoT), wherein sensors and actuators blend seamlessly with the environment around us, and the information is shared across platforms in order to develop a common operating picture (COP). Fueled by the recent adaptation of a variety of enabling wireless technologies such as RFID tags and embedded sensor and actuator nodes, the IoT has stepped out of its infancy and is the next revolutionary technology in transforming the Internet into a fully integrated Future Internet. As we move from www (static pages web) to web2 (social networking web) to web3 (ubiquitous computing web), the need for data-on-demand using sophisticated intuitive queries increases significantly. This paper presents a Cloud centric vision for worldwide implementation of Internet of Things. The key enabling technologies and application domains that are likely to drive IoT research in the near future are discussed. A Cloud implementation using Aneka, which is based on interaction of private and public Clouds is presented. We conclude our IoT vision by expanding on the need for convergence of WSN, the Internet and distributed computing directed at technological research community. © 2013 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84876943063
"Eastman C.M., Teicholz P., Sacks R., Liston K.",[No title available],2008,"BIM Handbook: A Guide to Building Information Modeling for Owners, Managers, Architects, Engineers, Contractors, and Fabricators",3033,,[No abstract available],,"Final",Scopus,2-s2.0-38649094993
"Xu L.D., He W., Li S.","Internet of things in industries: A survey",2014,"IEEE Transactions on Industrial Informatics",2845,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906834039&doi=10.1109%2fTII.2014.2300753&partnerID=40&md5=42829a322aa45c874386bf818794aa21","Internet of Things (IoT) has provided a promising opportunity to build powerful industrial systems and applications by leveraging the growing ubiquity of radio-frequency identification (RFID), and wireless, mobile, and sensor devices. A wide range of industrial IoT applications have been developed and deployed in recent years. In an effort to understand the development of IoT in industries, this paper reviews the current research of IoT, key enabling technologies, major IoT applications in industries, and identifies research trends and challenges. A main contribution of this review paper is that it summarizes the current state-of-the-art IoT in industries systematically. © 2005-2012 IEEE.",Review,"Final",Scopus,2-s2.0-84906834039
"Pine B.J.",[No title available],1993,"Mass Customization: The New Frontier in Business Competition",2196,,[No abstract available],,,Scopus,2-s2.0-0003725468
"Commission E.","Directive 2010/31/EU of the European Parliament and of the Council of 19 May 2010 on the energy performance of buildings",2010,"Official Journal of the European Union",1521,,[No abstract available],,"Final",Scopus,2-s2.0-84855440065
"Mitchell W.J.",[No title available],1995,"City of Bits: Space, Place, and the Infobahn",916,,[No abstract available],,,Scopus,2-s2.0-0003900960
"Marszal A.J., Heiselberg P., Bourrelle J.S., Musall E., Voss K., Sartori I., Napolitano A.","Zero Energy Building - A review of definitions and calculation methodologies",2011,"Energy and Buildings",727,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951517816&doi=10.1016%2fj.enbuild.2010.12.022&partnerID=40&md5=33a6422864c9a6251699f477666cd123","The concept of Zero Energy Building (ZEB) has gained wide international attention during last few years and is now seen as the future target for the design of buildings. However, before being fully implemented in the national building codes and international standards, the ZEB concept requires clear and consistent definition and a commonly agreed energy calculation methodology. The most important issues that should be given special attention before developing a new ZEB definition are: (1) the metric of the balance, (2) the balancing period, (3) the type of energy use included in the balance, (4) the type of energy balance, (5) the accepted renewable energy supply options, (6) the connection to the energy infrastructure and (7) the requirements for the energy efficiency, the indoor climate and in case of gird connected ZEB for the building-grid interaction. This paper focuses on the review of the most of the existing ZEB definitions and the various approaches towards possible ZEB calculation methodologies. It presents and discusses possible answers to the abovementioned issues in order to facilitate the development of a consistent ZEB definition and a robust energy calculation methodology. © 2011 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-79951517816
"Bryde D., Broquetas M., Volm J.M.","The project benefits of building information modelling (BIM)",2013,"International Journal of Project Management",643,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881611317&doi=10.1016%2fj.ijproman.2012.12.001&partnerID=40&md5=69388ec6f39ea64795336123bd925f34","Theoretical developments in Building Information Modelling (BIM) suggest that not only is it useful for geometric modelling of a building's performance but also that it can assist in the management of construction projects. The purpose of this paper is to explore the extent to which the use of BIM has resulted in reported benefits on a cross-section of construction projects. This exploration is done by collecting secondary data from 35 construction projects that utilised BIM. A set of project success criteria were generated and content analysis was used to establish the extent to which each individual project met a criterion. The most frequently reported benefit related to the cost reduction and control through the project life cycle. Significant time savings were also reported. Negative benefits were mainly focused on the use of BIM software. Cost/benefit analysis, awareness raising and education and training are important activities to address the challenges of BIM usage. © 2013 Elsevier Ltd and APM IPMA.",Article,"Final",Scopus,2-s2.0-84881611317
"Wang W., Zmeureanu R., Rivard H.","Applying multi-objective genetic algorithms in green building design optimization",2005,"Building and Environment",485,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-21844476429&doi=10.1016%2fj.buildenv.2004.11.017&partnerID=40&md5=6c44f468e00fd0d5c6c10fbaa24a5ca7","Since buildings have considerable impacts on the environment, it has become necessary to pay more attention to environmental performance in building design. However, it is a difficult task to find better design alternatives satisfying several conflicting criteria, especially, economical and environmental performance. This paper presents a multi-objective optimization model that could assist designers in green building design. Variables in the model include those parameters that are usually determined at the conceptual design stage and that have critical influence on building performance. Life cycle analysis methodology is employed to evaluate design alternatives for both economical and environmental criteria. Life cycle environmental impacts are evaluated in terms of expanded cumulative exergy consumption, which is the sum of exergy consumption due to resource inputs and abatement exergy required to recover the negative impacts due to waste emissions. A multi-objective genetic algorithm is employed to find optimal solutions. A case study is presented and the effectiveness of the approach is demonstrated for identifying a number of Pareto optimal solutions for green building design. © 2005 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-21844476429
"Glaessgen E.H., Stargel D.S.","The digital twin paradigm for future NASA and U.S. air force vehicles",2012,"53rd AIAA/ASME/ASCE/AHS/ASC Structures, Structural Dynamics and Materials Conference 2012",446,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881388851&partnerID=40&md5=76921d9a4627f52dfccb21e0f7a9d767","Future generations of NASA and U.S. Air Force vehicles will require lighter mass while being subjected to higher loads and more extreme service conditions over longer time periods than the present generation. Current approaches for certification, fleet management and sustainment are largely based on statistical distributions of material properties, heuristic design philosophies, physical testing and assumed similitude between testing and operational conditions and will likely be unable to address these extreme requirements. To address the shortcomings of conventional approaches, a fundamental paradigm shift is needed. This paradigm shift, the Digital Twin, integrates ultra-high fidelity simulation with the vehicle's on-board integrated vehicle health management system, maintenance history and all available historical and fleet data to mirror the life of its flying twin and enable unprecedented levels of safety and reliability.",Conference Paper,"Final",Scopus,2-s2.0-84881388851
